1916820;-0.4900;5.0200;8.3800;-0.1250;-0.0625;0.0000;28.5625;-27.7500;-3.0625;
1916928;-0.5000;4.9800;8.3900;0.0000;-0.0625;0.0625;28.1875;-27.7500;-3.0625;
1917039;-0.5300;4.9800;8.4100;-0.1250;-0.1250;0.0000;28.1875;-27.7500;-3.8750;
1917149;-0.5000;5.0000;8.4100;0.1250;-0.1875;0.0000;27.7500;-27.7500;-3.5000;
1917258;-0.4900;4.9900;8.3800;0.0000;-0.1875;-0.1250;27.7500;-27.3750;-3.8750;
1917364;-0.5200;4.9800;8.3800;0.0000;0.0625;0.0625;28.1875;-27.3750;-3.8750;
1917472;-0.5100;4.9800;8.3900;0.1250;-0.1250;0.0000;28.1875;-27.7500;-3.8750;
1917580;-0.5000;5.0000;8.3900;0.1875;-0.1875;0.0000;27.7500;-28.1875;-4.2500;
1917689;-0.4900;4.9900;8.3900;0.0000;-0.0625;-0.0625;27.3750;-27.3750;-3.5000;
1917798;-0.5100;4.9700;8.3800;0.1250;-0.0625;0.0000;29.2500;-28.1875;-3.0625;
1917909;-0.5000;5.0000;8.4000;-0.0625;-0.0625;0.0625;27.7500;-28.5625;-3.0625;
1918020;-0.5200;4.9900;8.3800;0.0000;0.0000;0.0000;28.1875;-28.5625;-3.5000;
1918129;-0.4600;5.0000;8.2200;-0.1875;-0.0625;0.0000;27.3750;-27.7500;-3.5000;
1918239;-0.5300;5.1400;8.4600;0.1250;0.0625;0.0000;28.8750;-27.3750;-3.8750;
1918344;-0.4700;5.0700;8.3800;0.3125;-0.3125;0.0625;28.1875;-27.7500;-3.5000;
1918452;-0.5400;5.0100;8.3800;0.1250;0.1250;-0.0625;28.1875;-28.5625;-3.5000;
1918561;-0.5200;4.9700;8.3600;0.1250;0.0000;0.0625;28.5625;-27.7500;-3.8750;
1918667;-0.5000;5.0000;8.3900;-0.1250;0.1250;0.0000;28.1875;-27.7500;-3.0625;
1918771;-0.5100;4.9800;8.3900;-0.0625;-0.1250;0.0625;28.8750;-26.6875;-2.6875;
1918881;-0.4900;4.9800;8.4000;-0.0625;0.0000;0.0625;27.7500;-27.7500;-3.8750;
1918991;-0.5000;4.9700;8.3900;0.0000;0.0625;0.0625;28.5625;-28.5625;-3.8750;
1919100;-0.5100;4.9700;8.3900;-0.1250;0.0625;-0.0625;27.7500;-27.3750;-3.0625;
1919208;-0.5200;4.9800;8.3900;-0.0625;0.0000;0.0000;28.1875;-28.1875;-2.6875;
1919316;-0.5100;4.9800;8.3900;-0.1250;-0.1875;0.0625;27.7500;-27.7500;-4.2500;
1919424;-0.5000;4.9600;8.4000;-0.1250;-0.1250;-0.1250;28.5625;-27.3750;-3.0625;
1919532;-0.5100;5.0000;8.4000;0.0625;-0.1250;0.0000;27.3750;-28.8750;-3.0625;
1919640;-0.5100;4.9900;8.3900;0.0000;0.0000;0.0000;28.1875;-28.5625;-3.8750;
1919751;-0.5100;4.9800;8.3900;0.0625;-0.1875;0.0625;27.3750;-27.3750;-3.8750;
1919861;-0.5100;4.9900;8.3800;0.0000;0.2500;-0.0625;27.7500;-27.7500;-2.6875;
1919970;-0.5100;4.9800;8.4000;0.1875;-0.2500;0.0625;27.7500;-28.5625;-3.8750;
1920079;-0.5000;4.9700;8.3700;-0.0625;-0.0625;0.1250;28.5625;-29.2500;-3.0625;
1920190;-0.5100;4.9800;8.4000;0.1250;0.1250;-0.1250;27.0625;-28.5625;-3.5000;
1920301;-0.4900;4.9800;8.3800;-0.0625;0.1875;-0.2500;28.1875;-28.5625;-4.2500;
1920411;-0.5000;5.0000;8.3800;0.0625;0.0625;-0.0625;29.2500;-28.5625;-3.5000;
1920517;-0.4900;4.9800;8.3900;0.0000;0.1250;-0.1250;28.1875;-27.7500;-3.5000;
1920622;-0.4900;4.9600;8.4100;0.1875;-0.0625;0.0625;27.3750;-27.7500;-3.5000;
1920732;-0.5100;4.9800;8.3900;0.0625;0.0000;0.0000;27.0625;-28.1875;-2.6875;
1920842;-0.5000;4.9700;8.4000;0.0625;0.0625;0.0625;27.7500;-27.7500;-3.5000;
1920951;-0.5200;4.9700;8.3800;-0.1250;-0.1875;0.0000;28.5625;-28.1875;-4.6875;
1921058;-1.8500;4.8000;8.2600;-0.1250;3.8750;5.2500;27.7500;-28.1875;-4.2500;
1921166;-1.1200;5.2000;8.3600;-0.5000;-0.1250;-1.0000;17.3750;-17.5625;-1.7500;
1921274;-0.7600;4.8900;8.3400;1.5625;-19.1250;-31.4375;17.0000;-17.6875;-2.0000;
1921380;-0.7100;5.0900;8.4000;-5.6875;-58.6875;-41.7500;16.5000;-17.5625;-0.8750;
1921485;1.3700;3.9400;8.7900;-201.5625;-65.8750;-65.6875;15.8750;-16.7500;-2.3750;
1921593;2.4500;1.9400;10.6100;-161.9375;-70.0625;24.2500;9.5000;-7.1875;-10.5000;
1921702;0.7900;0.8200;6.5800;-51.8750;12.5625;25.1250;6.8750;3.0000;-27.2500;
1921812;1.6100;1.4900;8.7800;7.3125;38.3750;53.2500;3.5625;3.0000;-39.0000;
1921920;0.3200;-3.6900;8.5800;-65.6250;30.3125;-14.1250;4.3750;1.5625;-42.3750;
1922028;0.5900;-4.8100;9.0900;-67.0000;-22.5000;-23.4375;1.5625;3.3750;-45.2500;
1922135;1.5000;-0.9000;10.2200;70.7500;-74.1875;-32.3125;-0.7500;5.1875;-44.7500;
1922242;1.7900;2.5700;9.5400;140.8750;-29.7500;34.1875;-5.5625;-4.0625;-42.5625;
1922353;3.6800;4.8400;9.9700;86.5000;20.5000;13.6250;-10.5625;-15.0625;-37.7500;
1922463;2.6100;5.3100;9.7900;88.0625;-17.8125;38.7500;-11.6875;-22.0625;-35.6875;
1922569;2.2600;4.6400;7.9400;100.1250;-14.7500;11.3750;-10.8750;-27.0000;-31.8750;
1922677;2.3800;4.7700;8.3400;-0.7500;4.7500;-14.1250;-12.5000;-32.7500;-26.6875;
1922785;2.6800;4.4000;8.9600;-100.6875;-4.9375;-23.0625;-10.3750;-32.7500;-29.2500;
1922894;1.4600;3.2900;7.3300;-80.0000;39.6875;-11.6875;-8.5625;-27.1875;-33.8750;
1923002;1.5600;2.4800;10.5300;-31.8750;29.0625;2.1250;-7.2500;-22.5000;-38.1875;
1923113;0.5700;1.1200;9.4100;-25.8125;41.6875;17.9375;-4.1875;-19.5000;-41.6875;
1923221;-1.6000;-0.5100;8.1200;-42.6875;63.3750;-12.5000;-2.0625;-16.0625;-43.3750;
1923327;-1.6000;-1.3200;9.1600;-21.1875;33.1875;-11.3125;1.1875;-11.7500;-45.5000;
1923435;-2.4400;0.9000;10.3900;14.8750;-38.0000;-45.9375;4.0000;-11.0625;-45.3750;
1923544;-0.3500;0.3200;12.8200;29.8750;-37.2500;-44.5625;3.3750;-9.5625;-46.2500;
1923653;1.6600;-2.8300;15.3100;34.3750;-2.0625;-23.7500;2.2500;-11.8750;-45.3750;
1923764;0.3600;-2.2400;11.0700;10.8750;17.8750;4.5625;1.5625;-14.0625;-43.8750;
1923872;-0.7500;0.8500;10.1700;11.3125;-40.5625;-14.8750;3.6875;-14.8750;-44.3750;
1923979;0.6200;0.4900;9.6400;17.9375;-80.6250;-5.5625;0.2500;-18.1875;-42.7500;
1924085;2.3700;0.9600;9.4300;6.6250;-62.5625;-23.8750;-5.6875;-18.8750;-42.0000;
1924195;2.1700;0.9000;9.5400;12.4375;-30.5625;-37.6875;-9.7500;-18.8750;-40.8750;
1924304;2.8900;1.8800;9.7800;-16.3750;17.5000;-5.1875;-11.2500;-21.5625;-39.5000;
1924414;0.3300;2.4300;9.5200;-35.4375;85.3750;12.0625;-7.1875;-23.6875;-40.0000;
1924522;-1.6200;1.0400;9.5800;-79.6875;89.5625;-14.3125;-2.0625;-21.8750;-42.2500;
1924630;-4.4400;0.4200;9.5000;-18.4375;111.5000;-6.8125;11.5000;-17.1875;-43.5625;
1924737;-4.4500;0.7900;8.5800;25.7500;17.8125;32.7500;19.5625;-17.8750;-40.5000;
1924844;-3.8200;2.3200;8.7800;68.3750;-8.6875;60.8750;19.0000;-21.2500;-39.5625;
1924955;-4.1300;4.1300;8.1300;76.4375;-28.8125;79.2500;14.8750;-26.7500;-37.2500;
1925060;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1925163;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1925266;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1925368;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1925479;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1925590;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1925701;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1925811;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1925920;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1926028;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1926135;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1926247;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1926358;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1926469;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1926579;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1926688;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1926796;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1926904;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1927016;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1927128;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1927239;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1927349;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1927458;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1927566;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1927674;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1927786;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1927898;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1928009;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1928119;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1928228;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1928336;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1928444;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1928556;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1928668;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1928779;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1928889;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1928998;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1929107;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1929215;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1929327;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1929439;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1929550;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1929660;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1929769;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1929878;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1929986;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1930098;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1930210;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1930321;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1930431;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1930540;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1930649;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1930757;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1930864;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1930976;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1931087;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1931197;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1931307;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1931416;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1931524;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1931631;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1931743;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1931854;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1931964;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1932074;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1932183;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1932291;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1932398;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1932510;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1932621;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1932732;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1932842;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1932951;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1933059;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1933166;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1933278;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1933389;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1933500;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1933610;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1933719;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1933827;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1933935;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1934047;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1934159;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1934270;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1934380;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1934489;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1934597;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1934705;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1934817;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1934929;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1935040;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1935150;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1935259;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1935367;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1935475;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1935587;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1935699;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1935810;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1935920;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1936029;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1936138;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1936246;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1936358;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1936470;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1936581;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1936691;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1936800;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1936909;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1937017;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1937129;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1937241;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1937352;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1937462;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1937572;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1937681;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1937789;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1937896;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1938008;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1938119;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1938229;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1938339;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1938448;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1938556;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1938663;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1938775;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1938886;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1938996;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1939106;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1939215;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1939323;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1939430;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
Orientation Sensor Test

------------------------------------
Sensor:       BNO055
Driver Ver:   1
Unique ID:    55
Max Value:    0.00 xxx
Min Value:    0.00 xxx
Resolution:   0.01 xxx
------------------------------------

2404;-0.4900;4.8100;7.9800;0.0000;0.0000;0.1250;28.8750;-28.5625;-4.2500;
2509;-0.5000;4.7700;7.9400;0.0625;0.0625;0.0000;29.2500;-28.5625;-5.0625;
2619;-0.5000;5.0200;8.3500;0.1250;0.0625;0.0625;29.2500;-27.3750;-3.0625;
2728;-0.5200;5.0400;8.3600;0.0000;0.1250;0.0625;28.5625;-28.1875;-3.5000;
2838;-0.5100;5.0100;8.3800;-0.1250;0.0000;0.0000;29.2500;-27.7500;-3.0625;
2948;-0.5200;5.0400;8.3400;-0.1875;0.0625;-0.1250;29.6875;-28.5625;-3.5000;
3056;-0.5200;5.0500;8.3500;-0.1250;0.0625;-0.1250;28.5625;-28.1875;-3.8750;
3161;-0.5300;5.0500;8.3600;0.0625;0.0625;-0.1250;29.6875;-27.3750;-3.8750;
3270;-0.5300;5.0400;8.3500;-0.1875;0.1250;0.0000;30.0625;-27.7500;-1.8750;
3379;-0.5100;5.0300;8.3700;0.0000;0.0000;0.0625;30.0625;-27.3750;-3.8750;
3488;-0.5200;5.0400;8.3600;0.0000;-0.1875;0.1250;28.1875;-27.7500;-3.0625;
3597;-0.5300;5.0300;8.3900;-0.1250;0.0625;0.0000;28.5625;-28.1875;-2.2500;
3703;-0.5000;5.0100;8.3700;-0.1875;0.0000;0.0000;29.6875;-27.3750;-3.5000;
3811;-0.5200;5.0400;8.3600;-0.1875;-0.0625;0.0000;29.6875;-27.3750;-3.0625;
3920;-0.5100;5.0300;8.3500;-0.1875;0.0625;-0.1250;28.5625;-28.5625;-2.2500;
4029;-0.5200;5.0500;8.3900;0.1250;-0.1875;0.1250;28.8750;-27.7500;-3.0625;
4138;-0.5100;5.0400;8.3900;0.0625;-0.0625;-0.0625;28.8750;-28.1875;-3.0625;
4245;-0.5200;5.0300;8.3600;0.0000;0.0000;0.0625;29.2500;-27.3750;-2.2500;
4355;-0.5300;5.0100;8.3500;-0.1875;0.1250;0.0000;28.8750;-28.1875;-3.5000;
4465;-0.5200;5.0200;8.3700;-0.1875;-0.0625;0.0000;29.2500;-27.0625;-2.6875;
4572;-0.5400;5.0100;8.3600;-0.0625;0.0000;0.0000;29.2500;-28.1875;-3.0625;
4679;-0.5300;5.0100;8.3600;-0.0625;0.0000;0.0000;28.5625;-28.1875;-3.5000;
4788;-0.4600;5.1300;8.4500;0.0000;0.0625;0.0625;28.1875;-26.6875;-2.6875;
4892;-0.4800;5.0800;8.3800;-0.0625;0.0625;0.0000;28.5625;-28.1875;-3.0625;
5000;-0.4800;5.0200;8.4000;-0.1875;0.0000;0.0000;28.8750;-27.3750;-2.6875;
5110;-0.5100;5.0400;8.3800;0.0000;0.1250;0.0625;28.5625;-28.1875;-3.8750;
5219;-0.5000;4.9900;8.3700;0.1250;-0.3125;0.0000;28.8750;-28.5625;-3.0625;
5325;-0.5100;5.0200;8.3800;0.0000;0.0625;0.0000;29.2500;-27.3750;-2.2500;
5431;-0.5300;5.0200;8.3800;0.0625;0.1875;-0.0625;27.7500;-28.5625;-3.0625;
5540;-0.5200;5.0300;8.3800;0.0000;0.1250;0.0625;28.5625;-28.1875;-3.5000;
5650;-0.5000;5.0100;8.3800;-0.0625;0.0625;0.0625;28.1875;-28.5625;-2.2500;
5760;-0.5200;5.0200;8.3400;-0.0625;0.0625;0.0625;28.5625;-29.2500;-3.0625;
5869;-0.5200;5.0600;8.3600;-0.1875;0.0000;0.1250;27.7500;-28.1875;-3.0625;
